1808
75246
247416
30759
390630
271423
271423
160468
214408
221084
199179
153191
142238
99552
24007
20781
49214
26633
19056
281926
309683
241790
233838
313434
52890
41412
29408
15155
20781
43062
28433
133236
78621
42162
28058
57766
27458
31659
33309
26633
25132
20931
241565
171646
99927
101428
91825
117557
72995
54090
43362
33684
21081
137737
91825
22882
24832
21156
71870
28658
25357
18771
161744
103003
60092
39761
28658
34585
36085
33910
33759
29708
31509
27383
20106
5102
4802
92575
181774
106679
49139
46663
46138
45088
41787
35935
29933
29708
26257
36985
35410
35035
31959
31059
32784
32259
21456
21606
21681
18680
18155
21231
16955
21006
17780
14179
13354
23182
23932
19731
15530
18680
21381
17105
16655
16205
17855
15905
16580
19581
18680
15530
23107
11404
6977
6452
14254
13879
13429
11554
10878
10128
12454
14569
13579
13054
10653
9978
9453
14254
11854
10953
10128
11253
11178
2079
6527
7127
6677
8103
7202
5102
4877
5027
4727
7277
5777
5702
5702
7502
7127
3909
3504
3234
3369
3339
3354
3459
3902
3279
3654
4352
75171
187626
85298
347493
185900
127835
127685
83123
71269
35710
48388
24157
18530
43887
42762
39461
34285
31209
28658
14479
17630
16430
13729
13579
21456
18380
17480
17105
12004
11629
13504
13354
11854
11554
9003
9678
12529
9603
8478
9528
7127
8553
7202
7127
4352
4577
4052
4502
5627
4127
4127
3219
5627
4877
5702
4352
4427
3024
4727
3827
3481
2829
3144
2634
4427
3691
1846
1808
75246
247416
30759
390630
271423
271423
160468
214408
221084
199179
153191
142238
99552
24007
20781
49214
26633
19056
281926
309683
241790
233838
313434
52890
41412
29408
15155
20781
43062
28433
133236
78621
42162
28058
57766
27458
31659
33309
26633
25132
20931
241565
171646
99927
101428
91825
117557
72995
54090
43362
33684
21081
137737
91825
22882
24832
21156
71870
28658
25357
18771
161744
103003
60092
39761
28658
34585
36085
33910
33759
29708
31509
27383
20106
5102
4802
92575
181774
106679
49139
46663
46138
45088
41787
35935
29933
29708
26257
36985
35410
35035
31959
31059
32784
32259
21456
21606
21681
18680
18155
21231
16955
21006
17780
14179
13354
23182
23932
19731
15530
18680
21381
17105
16655
16205
17855
15905
16580
19581
18680
15530
23107
11404
6977
6452
14254
13879
13429
11554
