13354
109380
70444
75471
19956
18605
34210
71269
55140
54540
54840
47563
49139
44862
37360
43437
40286
44712
48088
42162
38561
37285
37661
34285
33835
34810
33985
32184
22957
23782
21681
23407
20856
24082
23782
26032
19656
21006
20856
16880
15980
15905
17780
14629
15380
16355
15830
15004
15155
13654
13654
14704
16280
9603
11779
11028
6977
7578
6452
9003
7052
69844
98202
100602
126034
